timestamp,gpu,power_w
2026-02-06 17:54:10.689115,0,79.83
2026-02-06 17:54:10.730880,0,79.63
2026-02-06 17:54:10.769194,0,79.54
2026-02-06 17:54:10.807335,0,155.98
2026-02-06 17:54:10.847234,0,175.61
2026-02-06 17:54:10.888009,0,176.61
2026-02-06 17:54:10.927471,0,177.20
2026-02-06 17:54:10.967687,0,177.29
2026-02-06 17:54:11.007685,0,177.39
2026-02-06 17:54:11.047652,0,177.52
2026-02-06 17:54:11.088130,0,177.68
2026-02-06 17:54:11.127874,0,177.49
2026-02-06 17:54:11.167985,0,177.68
2026-02-06 17:54:11.208070,0,177.59
2026-02-06 17:54:11.248020,0,177.49
2026-02-06 17:54:11.288849,0,178.46
2026-02-06 17:54:11.328279,0,177.82
2026-02-06 17:54:11.368276,0,177.71
2026-02-06 17:54:11.408419,0,177.59
2026-02-06 17:54:11.448502,0,177.78
2026-02-06 17:54:11.489063,0,177.78
2026-02-06 17:54:11.528836,0,178.07
2026-02-06 17:54:11.568841,0,178.07
2026-02-06 17:54:11.608902,0,178.27
2026-02-06 17:54:11.648804,0,178.01
2026-02-06 17:54:11.689601,0,177.88
2026-02-06 17:54:11.735022,0,178.21
2026-02-06 17:54:11.773568,0,177.88
2026-02-06 17:54:11.810302,0,178.27
2026-02-06 17:54:11.849105,0,178.27
2026-02-06 17:54:11.885330,0,178.07
2026-02-06 17:54:11.923168,0,178.40
2026-02-06 17:54:11.961850,0,178.37
2026-02-06 17:54:11.998890,0,177.98
2026-02-06 17:54:12.035675,0,178.37
2026-02-06 17:54:12.072012,0,177.59
2026-02-06 17:54:12.109928,0,178.46
2026-02-06 17:54:12.149950,0,178.49
2026-02-06 17:54:12.190335,0,178.37
2026-02-06 17:54:12.230045,0,178.27
2026-02-06 17:54:12.270266,0,179.54
2026-02-06 17:54:12.312030,0,181.29
2026-02-06 17:54:12.350675,0,181.59
2026-02-06 17:54:12.390461,0,182.11
2026-02-06 17:54:12.431158,0,182.31
2026-02-06 17:54:12.472929,0,182.07
2026-02-06 17:54:12.511273,0,181.92
2026-02-06 17:54:12.546956,0,182.73
2026-02-06 17:54:12.582673,0,182.21
2026-02-06 17:54:12.619297,0,181.89
2026-02-06 17:54:12.658258,0,182.85
2026-02-06 17:54:12.695523,0,182.31
2026-02-06 17:54:12.736719,0,181.68
2026-02-06 17:54:12.775155,0,181.82
2026-02-06 17:54:12.813289,0,182.50
2026-02-06 17:54:12.852148,0,182.40
2026-02-06 17:54:12.892788,0,182.63
2026-02-06 17:54:12.932074,0,181.99
2026-02-06 17:54:12.972150,0,182.27
2026-02-06 17:54:13.012936,0,182.37
2026-02-06 17:54:13.052336,0,182.31
2026-02-06 17:54:13.092561,0,182.47
2026-02-06 17:54:13.132467,0,182.31
2026-02-06 17:54:13.168337,0,182.40
2026-02-06 17:54:13.205416,0,182.31
2026-02-06 17:54:13.241823,0,182.70
2026-02-06 17:54:13.278696,0,182.37
2026-02-06 17:54:13.314981,0,182.67
2026-02-06 17:54:13.354142,0,182.28
2026-02-06 17:54:13.393460,0,182.86
2026-02-06 17:54:13.433486,0,182.67
2026-02-06 17:54:13.473489,0,182.38
2026-02-06 17:54:13.513888,0,182.21
2026-02-06 17:54:13.553403,0,182.47
2026-02-06 17:54:13.593542,0,182.82
